"Date","Type","Category","Subcategory","Vendor","Payment","Currency","Amount","Note","ID"
"30/12/2015","Kátik","Wellness","Wellness",,"Cash","CZK","-366.0","Sauna s R",
"29/12/2015","Kátik","Personal","Christmas gifts",,"Cash","CZK","-300.0","Šály",
"29/12/2015","Kátik","Meals","Restaurant",,"Cash","CZK","-130.0",,
"29/12/2015","Kátik","Personal","Christmas gifts",,"Cash","CZK","-250.0",,
"29/12/2015","Kátik","Entertainment","Party & Pub",,"Cash","CZK","-100.0",,
"29/12/2015","Kátik","Entertainment","Party & Pub",,"Cash","CZK","-60.0","Hranolky",
"29/12/2015","Kátik","Entertainment","Party & Pub",,"Cash","CZK","-50.0","Pivo hranice",
"29/12/2015","Kátik","Sport","Fees",,"Cash","CZK","-75.0","Pojištění",
"29/12/2015","Kátik","Entertainment","Other",,"Cash","CZK","-70.0","Bowling",
"29/12/2015","Kátik","Meals","Restaurant",,"Cash","CZK","-100.0",,
"29/12/2015","Kátik","Household","Groceries",,"Cash","CZK","-272.0","Albert svačinka",
"29/12/2015","Kátik","Personal","Fees",,"Cash","CZK","-82.0","Tisk",
"29/12/2015","Kátik","Sport","Fees",,"Cash","CZK","-1550.0","Alpy",
"29/12/2015","Kátik","Household","Furniture & Equipments",,"Cash","CZK","-92.0","Káva Rakousko",
"20/12/2015","Kátik","Car","Fuel",,"Cash","CZK","-200.0","Benzín začátek prosince",
"20/12/2015","Kátik","Household","Supplies",,"Cash","CZK","-200.0","Řasenky",
"19/12/2015","Kátik","Personal","Christmas gifts",,"Cash","CZK","-320.0","Iw",
"19/12/2015","Kátik","Household","Services & Other fees",,"Cash","CZK","-5000.0","Nájem prosinec",
"19/12/2015","Kátik","Entertainment","Culture",,"Cash","CZK","-520.0","Wohnout",
"19/12/2015","Kátik","Meals","Restaurant",,"Cash","CZK","-430.0","Indie",
"19/12/2015","Kátik","Personal","Christmas gifts",,"Cash","CZK","-500.0","Poukázky",
"19/12/2015","Kátik","Meals","Snack",,"Cash","CZK","-350.0","Obědy",
"19/12/2015","Kátik","Wellness","Wellness",,"Cash","CZK","-800.0","Kadernice",
"19/12/2015","Kátik","Meals","Snack",,"Cash","CZK","-100.0",,
"19/12/2015","Kátik","Investments","Investments",,"Cash","CZK","-39.0",,
"19/12/2015","Kátik","Meals","Snack",,"Cash","CZK","-100.0",,
"19/12/2015","Kátik","Meals","Sweet & Salty",,"Cash","CZK","-50.0",,
"19/12/2015","Kátik","Household","Furniture & Equipments",,"Cash","CZK","-2000.0",,
"19/12/2015","Kátik","Entertainment","Party & Pub",,"Cash","CZK","-400.0",,
"19/12/2015","Kátik","Meals","Snack",,"Cash","CZK","-310.0",,
"19/12/2015","Kátik","Car","Fees",,"Cash","CZK","-300.0",,
"19/12/2015","Kátik","Car","Fuel",,"Cash","CZK","-400.0","Plyn",
"19/12/2015","Kátik","Meals","Snack",,"Cash","CZK","-100.0",,
"13/12/2015","Kátik","Meals","Snack",,"Cash","CZK","-42.0",,
"13/12/2015","Kátik","Fashion","Clothes",,"Cash","CZK","-1700.0",,
"13/12/2015","Kátik","Entertainment","Party & Pub",,"Cash","CZK","-40.0",,
"13/12/2015","Kátik","Meals","Snack",,"Cash","CZK","-130.0",,
"13/12/2015","Kátik","Personal","Gifts",,"Cash","CZK","-150.0",,
"13/12/2015","Kátik","Personal","Christmas gifts",,"Cash","CZK","-1700.0",,
"13/12/2015","Kátik","Meals","Snack",,"Cash","CZK","-107.0","Kafe globus",
"09/12/2015","Kátik","Household","Furniture & Equipments",,"Cash","CZK","-200.0",,
"09/12/2015","Kátik","Meals","Snack",,"Cash","CZK","-307.0","Obědy",
"09/12/2015","Kátik","Meals","Snack",,"Cash","CZK","-35.0",,
"09/12/2015","Kátik","Meals","Sweet & Salty",,"Cash","CZK","-22.0",,
"09/12/2015","Kátik","Meals","Sweet & Salty",,"Cash","CZK","-24.0",,
"09/12/2015","Kátik","Meals","Sweet & Salty",,"Cash","CZK","-55.0",,
"09/12/2015","Kátik","Meals","Sweet & Salty",,"Cash","CZK","-10.0",,
"09/12/2015","Kátik","Meals","Restaurant",,"Cash","CZK","-260.0",,
"09/12/2015","Kátik","Meals","Snack",,"Cash","CZK","-410.0",,
"09/12/2015","Kátik","Meals","Snack",,"Cash","CZK","-50.0",,
"09/12/2015","Kátik","Meals","Restaurant",,"Cash","CZK","-130.0",,
"09/12/2015","Kátik","Meals","Snack",,"Cash","CZK","-100.0",,
"09/12/2015","Kátik","Personal","Christmas gifts",,"Cash","CZK","-110.0",,
"09/12/2015","Kátik","Entertainment","Party & Pub",,"Cash","CZK","-200.0",,
"09/12/2015","Kátik","Meals","Snack",,"Cash","CZK","-260.0",,
"09/12/2015","Kátik","Personal","Christmas gifts",,"Cash","CZK","-3000.0",,
"09/12/2015","Kátik","Household","Supplies",,"Cash","CZK","-350.0",,
"09/12/2015","Kátik","Household","Supplies",,"Cash","CZK","-860.0","Kartáčky",
"22/11/2015","Kátik","Meals","Restaurant",,"Cash","CZK","-107.0",,
"22/11/2015","Kátik","Meals","Snack",,"Cash","CZK","-100.0",,
"22/11/2015","Kátik","Entertainment","Culture",,"Cash","CZK","-100.0",,
"22/11/2015","Kátik","Entertainment","Culture",,"Cash","CZK","-300.0",,
"22/11/2015","Kátik","Personal","Other",,"Cash","CZK","-198.0","Klíče",
"22/11/2015","Kátik","Fashion","Clothes",,"Cash","CZK","-199.0",,
"16/11/2015","Kátik","Entertainment","Party & Pub",,"Cash","CZK","-35.0",,
"16/11/2015","Kátik","Meals","Snack",,"Cash","CZK","-40.0",,
"16/11/2015","Kátik","Investments","Investments",,"Cash","CZK","-9.0",,
"15/11/2015","Kátik","Household","Supplies",,"Cash","CZK","-65.0",,
"14/11/2015","Kátik","Fashion","Boots",,"Cash","CZK","-300.0","Impregnace",
"14/11/2015","Kátik","Fashion","Clothes",,"Cash","CZK","-700.0",,
"14/11/2015","Kátik","Car","Fuel",,"Cash","CZK","-224.0",,
"14/11/2015","Kátik","Personal","Gifts",,"Cash","CZK","-100.0",,
"14/11/2015","Kátik","Entertainment","Party & Pub",,"Cash","CZK","-55.0",,
"14/11/2015","Kátik","Entertainment","Party & Pub",,"Cash","CZK","-80.0",,
"14/11/2015","Kátik","Meals","Restaurant",,"Cash","CZK","-250.0",,
"14/11/2015","Kátik","Car","Fuel",,"Cash","CZK","-200.0",,
"14/11/2015","Kátik","Fashion","Clothes",,"Cash","CZK","-350.0",,
"14/11/2015","Kátik","Meals","Sweet & Salty",,"Cash","CZK","-25.0",,
"14/11/2015","Kátik","Meals","Snack",,"Cash","CZK","-35.0",,
"14/11/2015","Kátik","Meals","Snack",,"Cash","CZK","-50.0",,
"14/11/2015","Kátik","Fashion","Clothes",,"Cash","CZK","-700.0",,
"14/11/2015","Kátik","Entertainment","Culture",,"Cash","CZK","-160.0",,
"14/11/2015","Kátik","Entertainment","Culture",,"Cash","CZK","-200.0",,
"14/11/2015","Kátik","Meals","Snack",,"Cash","CZK","-50.0",,
"14/11/2015","Kátik","Meals","Restaurant",,"Cash","CZK","-300.0",,
"14/11/2015","Kátik","Meals","Snack",,"Cash","CZK","-200.0",,
"14/11/2015","Kátik","Household","Medicine",,"Cash","CZK","-830.0",,
"14/11/2015","Kátik","Car","Fees",,"Cash","CZK","-2000.0",,
"14/11/2015","Kátik","Personal","Gifts",,"Cash","CZK","-210.0","Rudy",
"14/11/2015","Kátik","Meals","Snack",,"Cash","CZK","-90.0",,
"14/11/2015","Kátik","Meals","Work lunch",,"Cash","CZK","-377.0",,
"14/11/2015","Kátik","Meals","Work lunch",,"Cash","CZK","-277.0",,
"14/11/2015","Kátik","Meals","Snack",,"Cash","CZK","-90.0",,
"14/11/2015","Kátik","Meals","Snack",,"Cash","CZK","-60.0",,
"14/11/2015","Kátik","Personal","Christmas gifts",,"Cash","CZK","-1200.0","Rukavice",
"14/11/2015","Kátik","Personal","Gifts",,"Cash","CZK","-270.0","Teta",
"14/11/2015","Kátik","Personal","Christmas gifts",,"Cash","CZK","-300.0","Rukavice",
"14/11/2015","Kátik","Household","Supplies",,"Cash","CZK","-300.0",,
"14/11/2015","Kátik","Meals","Snack",,"Cash","CZK","-150.0",,
"14/11/2015","Kátik","Household","Supplies",,"Cash","CZK","-501.0","Drogerie",
"27/10/2015","Kátik","Household","Groceries",,"Cash","CZK","-240.0","Jidlo v indicke za oba",
"01/01/2016","Kátik","Income","Salary",,"Cash","CZK","35000.0",,
"02/01/2016","Kátik","Income","Salary",,"Cash","CZK","30000.0",,
"03/01/2016","Kátik","Income","Salary",,"Cash","CZK","41000.0",,
"04/01/2016","Kátik","Income","Salary",,"Cash","CZK","26000.0",,
"05/01/2016","Kátik","Income","Salary","Mauerová","Cash","CZK","30073.0",,
"06/01/2016","Kátik","Income","Salary","Mauerová","Cash","CZK","35024.0",,
"07/01/2016","Kátik","Income","Salary","Mauerová","Cash","CZK","36902.0",,
"08/01/2016","Kátik","Income","Salary","Mauerová","Cash","CZK","25458.0",,
"09/01/2016","Kátik","Income","Salary","Mauerová","Cash","CZK","38747.0",,
"10/01/2016","Kátik","Income","Salary","Mauerová","Cash","CZK","26171.0",,
"11/01/2016","Kátik","Income","Salary","Mauerová","Cash","CZK","32094.0",,
"12/01/2016","Kátik","Income","Salary","Mauerová","Cash","CZK","32657.0",,
"01/01/2017","Kátik","Income","Salary","Mauerová","Cash","CZK","25090.0",,
"02/01/2017","Kátik","Income","Salary","Mauerová","Cash","CZK","32102.0",,
"03/01/2017","Kátik","Income","Salary","Mauerová","Cash","CZK","45786.0",,
"04/01/2017","Kátik","Income","Salary","Mauerová","Cash","CZK","34064.0",,
"05/01/2017","Kátik","Income","Salary","Mauerová","Cash","CZK","33558.0",,
"06/01/2017","Kátik","Income","Salary","Mauerová","Cash","CZK","51281.0",,
"07/01/2017","Kátik","Income","Salary","Mauerová","Cash","CZK","48651.0",,
"02/01/2018","Kátik","Income","Salary","Mauerová","Cash","CZK","11826.0",,
"02/02/2018","Kátik","Income","Other","ČSZZ","Cash","CZK","11044.0",,
"02/03/2018","Kátik","Income","Other","ÚP","Cash","CZK","10956.0",,
"12/01/2017","Kátik","Income","Other","ČSZZ","Cash","CZK","26340.0",,
"11/01/2017","Kátik","Income","Other","ČSZZ","Cash","CZK","27218.0",,
"10/01/2017","Kátik","Income","Other","ČSZZ","Cash","CZK","26340.0",,
"09/01/2017","Kátik","Income","Other","ČSZZ","Cash","CZK","27218.0",,
"08/01/2017","Kátik","Income","Other","ČSZZ","Cash","CZK","27218.0",,
"01/01/2018","Kátik","Income","Other","ČSZZ","Cash","CZK","27218.0",,
"01/05/2014","Rudík","Meals","Restaurant","None","Cash","CZK","-300.0",,"25C9468C-E0E9-42FA-9CA9-F2ED9821EE55"
"01/05/2014","Rudík","Personal","Gifts","None","Debit Card","CZK","-129.0","Simonek matousek","2CA08C85-AFC7-4C64-A20F-65DF6913957F"
"01/05/2014","Rudík","Personal","Gifts","None","Debit Card","CZK","-99.0","Simonek matousek","5F13A44C-B5CA-453F-B7E0-2ED9ACAE37B8"
"01/05/2014","Rudík","Fashion","Clothes","None","Debit Card","CZK","-297.0",,"F32257F1-DABA-4F3A-800E-14A71192488C"
"01/05/2014","Rudík","Personal","Gifts","None","Direct Debit","CZK","-77.0","Simonek matousek","8CC3909E-6853-46C1-B1E6-8BD6E8B4F11A"
"01/05/2014","Rudík","Personal","Gifts","None","Cash","CZK","-100.0","Irisek","6A932ADE-B672-4347-8900-A2D9E6B93C46"
"02/05/2014","Rudík","Investments","Insurance","Aegon","Account Transfer","CZK","-1150.0",,"EAE6778D-953A-43CE-AAB1-FD06F0A50E74"
"02/05/2014","Rudík","Investments","Pension","Česká Pojištovna","Account Transfer","CZK","-300.0",,"F06D0E4C-3D49-4524-AB3A-5C43511804A5"
"02/05/2014","Rudík","Car","Fuel","None","Cash","CZK","-507.0",,"9F450893-0FD0-499B-95CD-76F492B809B5"
"02/05/2014","Rudík","Personal","Gifts","None","Debit Card","CZK","-78.94","USD 3.99, rate: 19.78500000
Aliexpress","FDDE6B17-505E-4045-94C7-2952F91C11C4"
"02/05/2014","Rudík","Personal","Gifts","None","Debit Card","CZK","-33.44","USD 1.69, rate: 19.78500000
Aliexpress","1C3234CF-F7DE-4739-A410-AA74C746ECBB"
"04/05/2014","Rudík","Meals","Restaurant","None","Cash","CZK","-270.0",,"C0E2A474-862E-4667-B1FE-1F3E59BCEC0C"
"04/05/2014","Rudík","Household","Groceries","None","Debit Card","CZK","-299.0",,"BE6E7FD3-A635-446F-A257-FBAE9EEF744C"
"04/05/2014","Rudík","Entertainment","Books & Magazines","None","Debit Card","CZK","-299.0",,"1E2ABA96-411E-4948-84CB-D9C1D5D00B41"
"05/05/2014","Rudík","Meals","Work lunch","None","Cash","CZK","-97.0",,"D1ED3F30-D37C-46B7-B137-BDB497B00095"
"05/05/2014","Rudík","Meals","Snack","None","Cash","CZK","-35.0",,"8C6131FD-4936-4A06-81A2-0476E90B8501"
"05/05/2014","Rudík","Household","Groceries","None","Debit Card","CZK","-154.0",,"32B4962A-0846-40D5-9C8F-89D69B1D0D78"
"06/05/2014","Rudík","Personal","Transportation","None","Debit Card","CZK","-1370.0",,"E91DAA3E-EC10-419E-AC8E-9E89738EBBFF"
"06/05/2014","Rudík","Household","Healthcare","Sorriso","Debit Card","CZK","-1200.0",,"9B9BFACF-17FB-4910-954B-042518A44C69"
"06/05/2014","Rudík","Meals","Work lunch","None","Cash","CZK","-90.0",,"000C2063-B117-4C6B-A1F6-1381DAB0AF42"
"06/05/2014","Rudík","Meals","Snack","None","Cash","CZK","-70.0",,"05653854-C059-497E-A986-56A0ADE6FB24"
"06/05/2014","Rudík","Household","Groceries","None","Cash","CZK","-43.0",,"2F3A65CA-23D2-4D14-BE7F-E216B51D3666"
"06/05/2014","Rudík","Household","Healthcare","None","Cash","CZK","-87.0",,"13BF49A3-FB5E-482A-8055-272EE9ADE2CF"
"06/05/2014","Rudík","Personal","Fees","Vodafone","Direct Debit","CZK","-129.0",,"500A282D-F5A3-4C4E-8D1F-2DDC2673E73D"
"07/05/2014","Rudík","Meals","Work lunch","None","Cash","CZK","-90.0",,"2B3ADA2F-9372-4810-A1CE-0724F4999EA8"
"07/05/2014","Rudík","Entertainment","Party & Pub","None","Cash","CZK","-200.0",,"CD334FAD-6990-42C4-9A2F-9D391CFF7785"
"07/05/2014","Rudík","Meals","Snack","None","Cash","CZK","-100.0",,"0FD23A5B-DB82-4B44-A307-60DD4E6F0688"
"08/05/2014","Rudík","Personal","Gifts","None","Debit Card","CZK","-129.0",,"F83C0C2F-E46E-4B54-BF32-8F8597520C7A"
"08/05/2014","Rudík","Meals","Snack","None","Cash","CZK","-100.0",,"2DE16A53-A754-42E3-83FD-443088AAB5EF"
"08/05/2014","Rudík","Entertainment","Party & Pub","None","Cash","CZK","-70.0",,"9F69452C-36A2-4B0F-862E-934BCA84E4F5"
"08/05/2014","Rudík","Household","Groceries","None","Cash","CZK","-171.0",,"550334D3-7BDA-4DF3-804C-B2033605FEB4"
"09/05/2014","Rudík","Meals","Work lunch","None","Cash","CZK","-85.0",,"96974CC8-FD7C-4841-B916-219BE43E842F"
"09/05/2014","Rudík","Car","Other","None","Debit Card","CZK","-130.0",,"7243726B-02DC-4557-A496-9A6D743B1C9C"
"09/05/2014","Rudík","Household","Groceries","None","Debit Card","CZK","-636.0",,"656EE40C-FC0D-44F8-947C-C2A02805920C"
"10/05/2014","Rudík","Household","Groceries","None","Debit Card","CZK","-350.0",,"945FAB54-EAED-41E4-94FA-0DC074722CAC"
"12/05/2014","Rudík","Meals","Work lunch","None","Cash","CZK","-85.0",,"4F9CDEF5-BBAA-4CDA-BBD0-01A04E16DD3E"
"13/05/2014","Rudík","Meals","Work lunch","None","Cash","CZK","-92.0",,"65E7F4EB-462B-496B-9ACC-BFDF44A51CDA"
"13/05/2014","Rudík","Income","Other","None","Account Transfer","CZK","3000.0",,"53725763-12FA-4004-A8A5-7B6E052DF75E"
"13/05/2014","Rudík","Meals","Snack","None","Cash","CZK","-36.0",,"3F3546DD-3F26-4729-90C9-41316F7C58BA"
"13/05/2014","Rudík","Entertainment","Party & Pub","None","Cash","CZK","-200.0",,"11F941BC-78E3-406B-98FA-27B63EAAB453"
"14/05/2014","Rudík","Meals","Work lunch","None","Cash","CZK","-90.0",,"47D23A27-4A55-4F2D-85DE-99979971D3A8"
"14/05/2014","Rudík","Entertainment","Party & Pub","None","Cash","CZK","-400.0",,"8827BBE2-9470-4AC8-A1A8-98F3B782D9E6"
"14/05/2014","Rudík","Entertainment","Party & Pub","None","Cash","CZK","-420.0",,"39170BF5-B251-498C-B44B-D704836D3B93"
"15/05/2014","Rudík","Household","Mortgage","KB","Direct Debit","CZK","-7603.0",,"2A0D180B-43E3-464D-BA95-C8D6E55841B6"
"15/05/2014","Rudík","Entertainment","Party & Pub","None","Cash","CZK","-150.0",,"B85EDCF0-9A89-4A6E-885A-D3CC68FB225E"
"15/05/2014","Rudík","Entertainment","Party & Pub","None","Cash","CZK","-32.0",,"EB91001C-725F-4DFE-99BF-4FB21E568EEA"
"15/05/2014","Rudík","Entertainment","Party & Pub","None","Cash","CZK","-40.0",,"753F0E1E-68DD-48CC-9D5E-C24E30250563"
"15/05/2014","Rudík","Income","Salary","None","Account Transfer","CZK","44561.0",,"A684A7E4-D6EB-4C4D-A162-413BFC2EF5AA"
"15/05/2014","Rudík","Meals","Work lunch","None","Cash","CZK","-123.0",,"4DB7E146-006E-4654-B86D-B19A3220174B"
"15/05/2014","Rudík","Personal","Gifts","None","Cash","CZK","-50.0",,"A612E515-718F-47F3-97BF-E1620CBD6B8D"
"15/05/2014","Rudík","Household","Healthcare","Sorriso","Debit Card","CZK","-1600.0",,"0424AF6D-D4FB-436C-A539-F4D954D08A20"
"15/05/2014","Rudík","Personal","Gifts","Hornbach","Debit Card","CZK","-326.0","Barvy a lepidlo na darek","407C9C77-4865-46BC-8983-9417056BBC1B"
"15/05/2014","Rudík","Household","Furniture & Equipments","Hornbach","Debit Card","CZK","-472.0","Barvy na ikea","133797C4-84B9-42CF-9A0C-17517C54030F"
"15/05/2014","Rudík","Household","Other","Tesco","Debit Card","CZK","-105.0",,"15C2CAFA-FCF1-4D49-80FD-41AD639843E2"
"15/05/2014","Rudík","Household","Medicine","Tesco","Debit Card","CZK","-40.0",,"3279F02B-7182-4B5A-9B09-E860F9D9B9A1"
"15/05/2014","Rudík","Household","Groceries","Tesco","Debit Card","CZK","-198.0",,"2BC2BD73-88D2-40E4-A6DD-367AF308E74A"
"16/05/2014","Rudík","Meals","Work lunch","None","Cash","CZK","-85.0",,"53919CD7-DC7E-4EDA-966B-891406C811ED"
"16/05/2014","Rudík","Household","Furniture & Equipments","Hornbach","Debit Card","CZK","-179.0",,"4B603417-B6E3-448C-BCA4-10F958931EC8"
"16/05/2014","Rudík","Personal","Gifts","None","Cash","CZK","-120.0",,"0043E792-E44F-47EC-ACF9-F7E86F65AF56"
"17/05/2014","Rudík","Car","Fuel","Shell","Debit Card","CZK","-1407.0",,"EA6C520E-C502-494D-9881-03438DAC5E50"
"17/05/2014","Rudík","Car","Fuel","Shell","Debit Card","CZK","-680.0",,"923F0E94-F11C-4535-A65B-44DA8F03BC78"
"17/05/2014","Rudík","Personal","Gifts","Ikea","Cash","CZK","-99.0","Iren - na olej","7C28B23B-53D6-4370-BE49-8CC27153B8D8"
"17/05/2014","Rudík","Meals","Restaurant","None","Cash","CZK","-200.0",,"36C278B7-4E25-434C-A2E9-71500D6ABBCD"
"18/05/2014","Rudík","Investments","Investments","Conseq","Account Transfer","CZK","-3500.0",,"8432A50A-B958-4735-894C-F3AE11914C76"
"18/05/2014","Rudík","Household","Mortgage","Česká Spořitelna","Direct Debit","CZK","-906.0",,"5650DDD7-03D8-4261-867F-CCC1AAD72E09"
"18/05/2014","Rudík","Household","Services & Other fees","None","Account Transfer","CZK","-4281.0",,"27DE3B08-4112-4C10-8B4E-CA0AB3E03FF0"
"18/05/2014","Rudík","Meals","Restaurant","None","Cash","CZK","-480.0",,"EF598C03-7FAE-4CF1-8049-3AD1021DD31A"
"18/05/2014","Rudík","Meals","Restaurant","None","Cash","CZK","-51.0",,"007853F8-A620-4509-A2C0-023E4404CD5F"
"18/05/2014","Rudík","Household","Groceries","Albert","Debit Card","CZK","-175.0",,"A3AD3559-EA44-40B4-A4D8-239D79943D25"
"19/05/2014","Rudík","Meals","Work lunch","None","Cash","CZK","-73.0",,"48DEBD0D-7401-4A95-B94E-E4E7DD5C3AB7"
"19/05/2014","Rudík","Meals","Snack","McDonald","Cash","CZK","-20.0",,"92FB651A-F194-4F11-8721-BAFB246B3048"
"19/05/2014","Rudík","Personal","Gifts","None","Debit Card","CZK","-209.0","Olej na masaz","0159E938-A23B-4547-A825-1F2D9BF3D45A"
"19/05/2014","Rudík","Personal","Gifts","None","Cash","CZK","-111.0","Fixy na sklo","1982130B-954B-488D-B0B6-1687D41B258E"
"19/05/2014","Rudík","Personal","Gifts","None","Cash","CZK","-50.0","Cetka na krabku","7BF08E6D-18F1-4F3A-9D65-A32F34641675"
"20/05/2014","Rudík","Entertainment","Apps & Games","Apple Inc.","Debit Card","CZK","-49.18","EUR 1.79, rate: 27.47350000","72FCB5F6-B08C-42EC-B057-896ED98AFBA4"
"20/05/2014","Rudík","Meals","Work lunch","None","Cash","CZK","-79.0",,"895E1160-519C-48B8-955E-A06495B8BC60"
"20/05/2014","Rudík","Income","Salary","None","Cash","CZK","1530.0",,"CBF33788-1889-4C33-A632-0EAC1DF8DF3B"
"20/05/2014","Rudík","Meals","Restaurant","None","Cash","CZK","-200.0",,"F8AE2A68-2086-4034-8C24-0819BC075890"
"21/05/2014","Rudík","Meals","Work lunch","None","Cash","CZK","-85.0",,"C2DC617F-1817-43CE-BA27-52F6A34DA664"
"21/05/2014","Rudík","Meals","Snack","None","Cash","CZK","-20.0",,"61159E73-8E6D-4A6B-B117-B141C0C36F9D"
"21/05/2014","Rudík","Personal","Transportation","None","Debit Card","CZK","-210.0",,"43C3FC82-8371-49B7-9471-914A94F0CFC7"
